Country_Code,Category_Code,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
156,6610,I,I,I,I,I,I,I,I,I,I,I
156,6610,E,E,E,E,E,E,E,E,E,E,E
156,6610,E,E,E,E,E,E,E,E,E,E,E
156,6620,I,I,I,I,I,I,I,A,I,I,A
156,6620,E,E,E,E,E,E,E,E,E,E,E
156,6620,E,E,E,E,E,E,E,E,E,E,E
156,6620,E,E,E,E,E,E,E,E,E,E,E
156,6621,I,I,I,I,I,I,I,I,I,I,I
156,6621,E,E,E,E,E,E,E,E,E,E,E
156,6630,I,I,I,I,I,I,I,I,I,I,I
156,6633,I,I,I,I,I,I,I,I,I,I,I
156,6640,I,I,I,I,I,I,I,I,I,I,I
156,6650,I,I,I,A,I,I,I,I,I,I,I
156,6650,E,E,E,E,E,E,E,E,E,E,E
156,6655,A,A,A,A,I,A,I,I,I,I,I
156,6655,E,E,E,E,E,E,E,E,E,E,E
156,6655,E,E,E,E,E,E,E,E,E,E,E
156,6656,A,A,I,I,I,I,I,I,I,I,I
156,6659,I,I,I,I,I,I,I,I,I,I,I
156,6646,I,I,I,A,A,A,A,A,A,I,I
156,6646,I,I,I,A,A,A,A,A,A,,
156,6646,E,E,E,E,E,E,E,E,E,E,E
156,6717,I,I,I,I,I,A,A,A,A,I,I
156,6717,E,E,E,E,E,A,A,A,A,E,E
156,6716,I,I,I,A,A,A,A,A,A,I,I
156,6716,E,E,E,A,A,A,A,A,A,E,E
156,6670,I,I,I,I,I,I,I,I,I,I,I
156,6680,A,A,A,I,I,I,I,I,I,I,I
156,6690,A,A,A,A,A,A,A,I,I,I,I
156,6690,E,E,E,E,E,E,E,E,E,E,E
156,6694,,A,A,A,A,A,A,A,A,A,A
156,6671,I,I,I,I,I,I,I,I,I,I,I
156,6671,E,E,E,E,E,E,E,E,E,E,E
156,6672,,I,,I,I,I,I,I,I,I,I
156,6668,,,,,,,,,,I,I
156,6669,,,,,,,,,,I,I
156,6714,I,I,I,A,I,I,,,,,
158,6600,I,I,I,I,I,I,I,I,I,I,I
158,6601,I,I,I,I,I,I,I,I,I,I,I
158,6602,I,I,I,I,I,I,I,I,I,I,I
158,6610,A,A,A,A,A,A,A,A,A,A,A
158,6610,E,E,E,E,E,E,E,E,E,E,E
158,6610,E,E,E,E,E,E,E,E,E,E,E
158,6620,A,A,A,A,A,A,A,A,A,A,A
158,6620,A,A,A,A,A,A,A,A,A,A,A
158,6620,E,E,E,E,E,E,E,E,E,E,E
158,6620,E,E,E,E,E,E,E,E,E,E,E
158,6621,I,I,I,I,I,I,I,I,I,I,I
158,6621,E,E,E,E,E,E,E,E,E,E,E
158,6630,I,I,I,I,I,I,I,I,I,I,I
158,6633,I,I,I,I,I,I,I,I,I,I,I
158,6640,A,A,A,A,A,A,A,A,A,A,A
158,6650,I,I,I,I,I,I,I,I,I,I,I
158,6650,E,E,E,E,E,E,E,E,E,E,E
158,6680,I,I,I,I,I,I,I,I,I,I,I
158,6690,A,A,A,A,A,A,A,A,A,A,A
158,6690,A,A,A,A,A,A,A,A,A,A,A
158,6671,I,I,I,I,I,I,I,I,I,I,I
158,6671,E,E,E,E,E,E,E,E,E,E,E
158,6672,I,I,I,I,I,I,I,I,I,I,I
158,6668,,,,,,I,,,,,
158,6669,,,,,,I,,,,,
170,6600,A,A,A,A,A,A,A,A,A,A,A
170,6601,A,A,A,A,A,A,A,A,A,A,A
170,6602,I,I,I,I,I,I,I,I,I,I,I
170,6610,A,A,I,I,I,I,I,A,I,I,A
170,6610,A,A,E,E,E,E,E,A,E,E,A
170,6610,E,E,E,E,E,E,E,E,E,E,E
170,6620,A,A,I,I,I,I,A,A,I,I,A
170,6620,A,A,E,E,E,E,E,A,E,E,A
170,6620,A,A,E,E,E,E,A,A,E,E,A
170,6620,E,E,E,E,E,E,E,E,E,E,E
170,6621,I,I,I,I,I,I,I,I,I,I,I
170,6621,E,E,E,E,E,E,E,E,E,E,E
170,6630,I,I,I,I,I,I,I,I,I,I,I
170,6633,I,I,I,I,I,I,I,I,I,I,I
170,6640,A,A,A,A,A,A,A,A,I,I,I
170,6650,I,I,I,I,I,I,I,I,I,I,I
170,6650,E,E,E,E,E,E,E,E,E,E,E
170,6655,A,A,I,I,I,I,I,A,A,A,A
170,6655,A,A,E,E,E,E,E,A,E,E,A
170,6655,A,A,E,E,E,E,E,A,A,A,A
170,6656,A,A,,,,,,,,,
170,6659,A,A,,,,,,,,,
170,6646,I,I,I,A,A,A,A,A,A,I,I
170,6646,I,I,I,A,A,A,A,A,A,,
170,6646,E,E,E,A,A,A,A,A,A,E,E
170,6717,I,I,I,A,A,A,A,A,A,I,I
170,6717,E,E,E,A,A,A,A,A,A,E,E
170,6716,I,I,I,A,A,A,A,A,A,I,I
170,6716,E,E,E,A,A,A,A,A,A,E,E
170,6670,I,I,I,I,I,I,I,I,I,I,I
170,6680,I,I,I,I,I,I,I,I,I,I,I
170,6690,X,I,I,I,I,X,I,I,I,I,I
170,6690,E,E,E,E,E,E,E,E,E,E,E
170,6611,,A,,,,,,,,,
170,6611,,A,,,,,,,,,
170,6671,A,I,I,I,I,I,I,I,I,I,I
170,6671,A,E,E,E,E,E,E,E,E,E,E
170,6672,,I,I,,I,I,,I,,I,I
170,6668,,,,,,I,I,,,I,I
170,6669,,,,,,I,,,,I,I
170,6681,,,,,,I,I,,,I,I
170,6682,,,,,,I,,,,I,I
170,6714,I,I,I,I,I,I,,,,,
174,6600,A,A,A,A,A,A,A,A,A,I,I
174,6601,A,A,A,A,A,A,A,A,A,I,I
174,6602,I,I,I,I,I,I,I,I,I,I,I
174,6610,I,I,I,I,I,I,I,I,I,I,I
174,6610,E,E,E,E,E,E,E,E,E,E,E
174,6610,E,E,E,E,E,E,E,E,E,E,E
174,6620,I,I,I,I,I,I,I,I,I,I,I
174,6620,E,E,E,E,E,E,E,E,E,E,E
174,6620,E,E,E,E,E,E,E,E,E,E,E
174,6620,E,E,E,E,E,E,E,E,E,E,E
174,6621,I,I,I,I,I,I,I,I,I,I,I
174,6621,E,E,E,E,E,E,E,E,E,E,E
174,6630,I,I,I,I,I,I,I,I,I,I,I
174,6633,I,I,I,I,I,I,I,I,I,I,I
174,6640,I,I,I,I,I,I,I,I,I,I,I
174,6650,I,I,I,I,I,I,I,I,I,I,I
174,6650,E,E,E,E,E,E,E,E,E,E,E
174,6655,I,I,I,I,I,I,I,I,I,I,I
174,6655,E,E,E,E,E,E,E,E,E,E,E
174,6655,E,E,E,E,E,E,E,E,E,E,E
174,6646,I,I,I,A,A,A,A,A,A,I,I
174,6646,I,I,I,A,A,A,A,A,A,,
174,6646,E,E,E,A,A,A,A,A,A,E,E
174,6717,I,I,I,A,A,A,A,A,A,I,I
174,6717,E,E,E,A,A,A,A,A,A,E,E
174,6716,I,I,I,A,A,A,A,A,A,I,I
174,6716,E,E,E,A,A,A,A,A,A,E,E
174,6670,I,I,I,I,I,I,I,I,I,I,I
174,6690,I,I,I,I,I,I,I,I,I,I,I
174,6690,E,E,E,E,E,E,E,E,E,E,E
174,6671,I,I,I,I,I,I,I,I,I,I,I
174,6671,E,E,E,E,E,E,E,E,E,E,E
174,6672,,,I,I,I,I,I,I,I,I,I
174,6668,,,,,,I,I,I,I,I,I
174,6669,,,,,,I,I,I,I,I,I
174,6714,I,I,I,I,I,I,,,,,
178,6600,A,A,A,A,A,A,A,A,A,A,I
178,6601,I,I,I,I,I,I,I,I,I,I,I
178,6602,I,I,I,I,I,I,I,I,I,I,I
178,6610,I,I,I,I,I,I,I,I,I,I,I
178,6610,E,E,E,E,E,E,E,E,E,E,E
178,6610,E,E,E,E,E,E,E,E,E,E,E
178,6620,I,I,I,I,I,I,I,I,I,I,I
178,6620,E,E,E,E,E,E,E,E,E,E,E
178,6620,E,E,E,E,E,E,E,E,E,E,E
178,6620,E,E,E,E,E,E,E,E,E,E,E
178,6621,I,I,I,I,I,I,I,I,I,I,I
178,6621,E,E,E,E,E,E,E,E,E,E,E
178,6630,I,I,I,I,I,I,I,I,I,I,I
178,6633,I,I,I,I,I,I,I,I,I,I,I
178,6640,I,I,I,I,I,I,I,I,I,I,I
178,6650,I,I,I,I,I,I,I,I,I,I,I
178,6650,E,E,E,E,E,E,E,E,E,E,E
178,6655,I,I,I,I,I,I,I,I,I,I,I
178,6655,E,E,E,E,E,E,E,E,E,E,E
178,6655,E,E,E,E,E,E,E,E,E,E,E
178,6646,I,I,I,A,A,A,A,A,A,I,I
178,6646,I,I,I,A,A,A,A,A,A,,
178,6646,E,E,E,E,E,E,E,E,E,E,E
178,6717,I,I,I,A,A,A,A,A,A,I,I
178,6717,E,E,E,A,A,A,A,A,A,E,E
178,6716,I,I,I,A,A,A,A,A,A,I,I
178,6716,E,E,E,A,A,A,A,A,A,E,E
178,6670,I,I,I,I,I,I,I,I,I,I,I
178,6680,I,I,I,I,I,I,I,I,I,I,I
178,6690,X,I,I,I,I,X,I,I,I,I,I
178,6690,E,E,E,E,E,E,E,E,E,E,E
178,6714,I,I,I,A,I,I,,,,,
184,6600,A,A,A,A,A,A,A,A,A,A,I
184,6601,A,A,A,A,A,A,A,A,A,A,I
184,6602,I,I,I,I,I,I,I,I,I,I,I
184,6610,I,I,I,I,I,I,I,I,I,I,I
184,6610,E,E,E,E,E,E,E,E,E,E,E
184,6610,E,E,E,E,E,E,E,E,E,E,E
184,6620,I,I,I,I,I,I,I,I,I,I,I
184,6620,E,E,E,E,E,E,E,E,E,E,E
184,6620,E,E,E,E,E,E,E,E,E,E,E
184,6620,E,E,E,E,E,E,E,E,E,E,E
184,6621,I,I,I,I,I,I,I,I,I,I,I
184,6621,E,E,E,E,E,E,E,E,E,E,E
184,6630,I,I,I,I,I,I,I,I,I,I,I
184,6633,I,I,I,I,I,I,I,I,I,I,I
184,6640,I,I,I,I,I,I,I,I,I,I,I
184,6650,I,I,I,I,I,I,I,I,I,I,I
184,6650,E,E,E,E,E,E,E,E,E,E,E
184,6646,I,I,I,A,A,A,A,A,A,I,I
184,6646,E,E,E,A,A,A,A,A,A,E,E
184,6717,I,I,I,I,I,I,I,I,I,I,I
184,6717,E,E,E,E,E,E,E,E,E,E,E
184,6716,I,I,I,A,A,A,A,A,A,I,I
184,6716,E,E,E,A,A,A,A,A,A,E,E
184,6670,I,I,I,I,I,I,I,I,I,I,I
184,6671,I,I,I,I,I,I,I,I,I,I,I
184,6671,E,E,E,E,E,E,E,E,E,E,E
184,6672,I,I,I,I,I,I,,I,I,I,I
184,6668,,,,,,I,I,I,I,I,I
184,6669,,,,,,I,,I,I,I,I
184,6714,I,I,I,A,I,I,,,,,
188,6600,A,A,A,A,A,A,A,A,A,A,A
188,6601,I,I,I,I,I,I,I,I,I,I,I
188,6602,I,I,I,I,I,I,I,I,I,I,I
188,6610,I,I,I,I,I,I,I,I,I,I,I
188,6610,E,E,E,E,E,E,E,E,E,E,E
188,6610,E,E,E,E,E,E,E,E,E,E,E
188,6620,I,I,I,I,I,I,I,I,I,I,I
188,6620,E,E,E,E,E,E,E,E,E,E,E
188,6620,E,E,E,E,E,E,E,E,E,E,E
188,6620,E,E,E,E,E,E,E,E,E,E,E
188,6621,I,I,A,I,I,I,I,I,I,I,I
188,6621,E,E,E,E,E,E,E,E,E,E,E
188,6630,I,I,I,I,I,I,I,I,I,I,I
188,6633,I,I,I,I,I,I,I,I,I,I,I
188,6640,I,I,A,A,I,I,I,I,I,I,I
188,6650,I,A,A,A,I,A,I,I,I,I,I
188,6650,E,E,E,E,E,E,E,E,E,E,E
188,6655,A,I,I,A,I,I,I,I,I,I,I
188,6655,E,E,E,E,E,E,E,E,E,E,E
188,6655,E,E,E,E,E,E,E,E,E,E,E
188,6646,I,I,I,A,A,A,A,A,A,I,I
188,6646,I,I,I,A,A,A,A,A,A,,
188,6646,E,E,E,E,E,E,E,E,E,E,E
188,6717,I,I,I,A,A,A,A,A,A,I,I
188,6717,E,E,E,A,A,A,A,A,A,E,E
188,6716,I,I,I,A,A,A,A,A,A,I,I
188,6716,E,E,E,A,A,A,A,A,A,E,E
188,6670,I,I,I,I,I,I,I,I,I,I,I
188,6680,I,I,I,I,I,I,I,I,I,I,I
188,6773,,,,,,,,A,A,A,A
188,6643,,,,,,,,A,A,A,A
188,6690,X,I,I,I,I,X,I,A,A,A,A
188,6690,E,E,E,E,E,E,E,E,E,E,E
188,6671,A,A,A,I,I,I,I,I,I,I,I
188,6671,E,E,E,E,E,E,E,E,E,E,E
188,6672,A,A,A,,,,,A,A,A,A
188,6668,,,,,,I,I,,,,
188,6762,,A,A,A,A,A,A,A,A,A,A
188,6767,,,,,,,,A,A,A,A
188,6641,,,,,,,,A,A,A,A
188,6644,,,,,,,,A,A,A,A
188,6714,I,I,I,A,I,I,,,,,
384,6600,A,A,A,A,A,A,A,A,A,A,I
384,6601,I,I,I,I,I,I,I,I,I,I,I
384,6602,I,I,I,I,I,I,I,I,I,I,I
384,6610,I,I,I,I,I,I,I,I,I,I,I
384,6610,E,E,E,E,E,E,E,E,E,E,E
384,6610,E,E,E,E,E,E,E,E,E,E,E
384,6620,I,I,I,I,I,I,I,I,I,I,I
384,6620,E,E,E,E,E,E,E,E,E,E,E
384,6620,E,E,E,E,E,E,E,E,E,E,E
384,6620,E,E,E,E,E,E,E,E,E,E,E
384,6621,I,I,I,I,I,I,I,I,I,I,I
384,6621,E,E,E,E,E,E,E,E,E,E,E
384,6630,I,I,I,I,I,I,I,I,I,I,I
384,6633,I,I,I,I,I,I,I,I,I,I,I
384,6640,I,I,I,I,I,I,I,I,I,I,I
384,6650,I,I,I,I,I,I,I,I,I,I,I
384,6650,E,E,E,E,E,E,E,E,E,E,E
384,6655,I,I,I,I,I,I,I,I,I,I,I
384,6655,E,E,E,E,E,E,E,E,E,E,E
384,6655,E,E,E,E,E,E,E,E,E,E,E
384,6646,I,I,I,A,A,A,A,A,A,I,I
384,6646,I,I,I,A,A,A,A,A,A,,
384,6646,E,E,E,E,E,E,E,E,E,E,E
384,6717,I,I,I,A,A,A,A,A,A,I,I
384,6717,E,E,E,A,A,A,A,A,A,E,E
384,6716,I,I,I,A,A,A,A,A,A,I,I
384,6716,E,E,E,A,A,A,A,A,A,E,E
384,6670,I,I,I,I,I,I,I,I,I,I,I
384,6680,I,I,I,I,I,I,I,I,I,I,I
384,6690,X,I,I,I,I,I,I,I,I,I,I
384,6690,E,E,E,E,E,E,E,E,E,E,E
384,6671,I,I,I,I,I,I,I,I,I,I,I
384,6671,E,E,E,E,E,E,E,E,E,E,E
384,6672,,,,I,I,,I,I,I,I,I
384,6668,I,I,I,,,I,I,I,I,I,I
384,6669,,,,,,,I,I,I,I,I
384,6714,I,I,I,I,I,I,,,,,
191,6600,A,A,A,A,A,A,A,A,A,A,A
191,6601,A,A,A,A,A,A,A,A,A,A,A
191,6602,I,I,A,A,A,A,A,A,A,A,A
191,6610,A,A,A,A,A,A,A,A,A,A,A
191,6610,A,A,A,A,A,A,A,A,A,A,A
191,6610,E,E,E,E,E,E,E,E,E,E,E
191,6620,A,A,A,A,A,A,A,A,A,A,A
191,6620,A,A,A,A,A,A,A,A,A,A,A
191,6620,A,A,A,A,A,A,A,A,A,A,A
191,6620,E,E,E,E,E,E,E,E,E,E,E
191,6621,A,A,A,A,A,A,A,A,A,A,A
191,6621,A,A,A,A,A,A,A,A,A,A,A
191,6630,A,A,A,A,A,A,A,A,A,A,A
191,6633,A,A,A,A,A,A,A,A,A,A,A
191,6640,A,A,A,A,A,A,A,A,A,A,A
191,6650,A,A,A,A,A,A,A,A,A,A,A
191,6650,A,A,A,A,A,A,A,A,A,A,A
191,6655,A,A,A,A,A,A,A,A,A,A,A
191,6655,A,A,A,A,A,A,A,A,A,A,A
191,6655,A,A,A,A,A,A,A,A,A,A,A
191,6646,I,I,I,A,A,A,A,A,A,I,I
191,6646,I,I,I,A,A,A,A,A,A,,
191,6646,E,E,E,A,A,A,A,A,A,E,E
191,6717,I,I,I,A,A,A,A,A,A,I,I
191,6717,E,E,E,A,A,A,A,A,A,E,E
191,6716,I,I,I,A,A,A,A,A,A,I,I
191,6716,E,E,E,A,A,A,A,A,A,E,E
191,6670,I,I,I,I,I,I,I,I,I,I,I
191,6680,A,A,A,A,A,A,A,A,A,A,A
191,6773,,A,A,A,A,A,A,A,A,A,A
191,6690,X,A,I,I,A,X,I,I,A,A,A
191,6690,E,A,E,E,A,E,E,E,A,A,A
191,6611,,A,,,A,,,,A,A,A
191,6611,,A,,,A,,,,A,A,A
191,6694,,I,,,I,,,,I,I,I
191,6671,A,A,A,A,A,A,A,A,A,A,A
191,6671,A,A,A,A,A,A,A,A,A,A,A
191,6672,A,A,A,A,A,A,A,A,A,A,A
191,6668,A,A,A,A,A,A,A,A,A,A,A
191,6669,A,A,A,A,A,A,A,A,A,A,A
191,6681,A,A,A,A,,A,A,A,A,A,A
191,6682,A,A,A,A,,A,A,A,A,A,A
191,6664,,,,,A,,,,,,
191,6665,,,,,A,,,,,,
191,6666,,,,,A,,,,,,
191,6714,I,I,I,A,I,I,,,,,
192,6600,A,A,A,A,A,A,A,A,A,A,A
192,6601,A,A,A,A,A,A,I,I,I,I,I
192,6602,I,I,I,I,I,I,I,I,I,I,I
192,6610,A,A,A,A,A,A,A,A,A,A,I
192,6610,A,A,A,A,A,A,E,E,E,E,E
192,6610,E,E,E,E,E,E,E,E,E,E,E
192,6620,A,A,A,A,A,A,I,I,I,I,I
192,6620,A,A,A,A,A,A,E,E,E,E,E
192,6620,A,A,A,A,A,A,E,E,E,E,E
192,6620,E,E,E,E,E,E,E,E,E,E,E
192,6621,I,I,I,I,I,I,I,I,I,I,I
192,6621,E,E,E,E,E,E,E,E,E,E,E
192,6630,I,I,I,I,I,I,I,I,I,I,I
192,6633,A,A,A,A,A,A,I,I,I,I,I
192,6640,A,A,A,A,A,A,I,I,I,I,I
192,6650,I,A,A,A,A,A,I,I,I,I,I
192,6650,E,A,A,A,A,A,E,E,E,E,E
192,6655,A,A,A,A,A,A,I,I,I,I,I
192,6655,A,A,A,A,A,A,E,E,E,E,E
192,6655,A,A,A,A,A,A,E,E,E,E,E
192,6656,A,A,A,A,A,A,I,I,I,I,I
192,6659,A,A,A,A,A,A,I,I,I,I,I
192,6646,I,I,I,A,A,A,A,A,A,I,I
192,6646,I,I,I,A,A,A,A,A,A,,
192,6646,E,E,E,A,A,A,E,E,E,E,E
192,6717,I,I,I,A,A,A,A,A,A,I,I
192,6717,E,E,E,A,A,A,A,A,A,E,E
192,6716,I,I,I,A,A,A,A,A,A,I,I
192,6716,E,E,E,A,A,A,A,A,A,E,E
192,6670,I,I,I,I,I,I,I,I,I,I,I
192,6680,I,A,A,A,A,A,I,I,I,I,I
192,6690,X,I,I,I,I,X,I,I,I,I,I
192,6690,E,E,E,E,E,E,E,E,E,E,E
192,6671,I,I,I,I,I,I,I,I,I,I,I
192,6671,E,E,E,E,E,E,E,E,E,E,E
192,6672,,,,,,,,,,,
192,6668,,,I,,,I,I,I,I,I,I
192,6669,,,,,,,,,,,
192,6714,I,I,I,A,I,I,,,,,
531,6600,A,A,A,A,A,A,A,A,A,A,I
531,6601,A,A,A,A,A,A,A,A,A,A,I
531,6646,I,I,I,E,E,E,E,E,E,I,I
531,6646,I,I,I,I,I,I,I,I,I,,
531,6646,E,E,E,E,E,E,E,E,E,E,E
531,6717,I,I,I,E,E,E,E,E,E,I,I
531,6717,E,E,E,E,E,E,E,E,E,E,E
531,6716,I,I,I,E,E,E,E,E,E,I,I
531,6716,E,E,E,E,E,E,E,E,E,E,E
531,6670,I,I,I,I,I,I,I,I,I,I,I
196,6600,A,A,A,A,A,A,A,A,A,A,A
196,6601,A,A,A,A,A,A,A,A,A,A,A
196,6602,I,I,A,I,A,A,A,A,A,A,A
196,6610,A,I,A,I,A,A,A,A,A,A,A
196,6610,A,E,A,E,A,A,A,A,A,A,A
196,6610,E,E,E,E,E,E,E,E,E,E,E
196,6620,A,A,A,I,A,A,A,A,A,A,A
196,6620,A,E,A,E,A,A,A,A,A,A,A
196,6620,A,A,A,E,A,A,A,A,A,A,A
196,6620,E,E,E,E,E,E,E,E,E,E,E
196,6621,A,A,A,I,A,A,A,A,A,A,A
196,6621,A,E,A,E,A,A,A,A,A,A,A
196,6630,A,A,A,A,A,A,A,A,A,A,A
196,6633,I,A,A,A,A,A,A,A,A,A,A
196,6640,A,A,A,A,A,A,A,A,A,A,A
196,6650,A,A,A,A,A,A,A,A,A,A,A
196,6650,A,E,A,E,A,A,A,A,A,A,A
196,6655,A,A,A,A,A,A,A,A,A,A,A
196,6655,A,E,A,E,A,A,A,A,A,A,A
196,6655,A,A,A,A,A,A,A,A,A,A,A
196,6656,,,,,,,,,A,,
196,6659,,,,,,,,,A,,
196,6649,,A,A,A,A,A,A,A,A,A,A
196,6646,I,I,I,A,A,A,A,A,A,I,I
196,6646,I,I,I,A,A,A,A,A,A,,
196,6646,E,E,E,A,A,A,A,A,A,E,E
196,6717,I,I,I,A,A,I,A,A,A,I,I
196,6717,E,E,E,A,A,E,A,A,A,E,E
196,6716,I,I,I,A,A,A,A,A,A,I,I
196,6716,E,E,E,A,A,A,A,A,A,E,E
196,6670,I,I,I,I,I,I,I,I,I,I,I
196,6680,I,I,I,A,A,A,A,A,A,A,A
196,6690,I,I,I,I,A,I,I,I,A,I,I
196,6690,E,E,E,E,A,E,E,E,A,E,E
196,6611,A,A,A,A,A,,,,A,,
196,6611,A,E,A,E,A,,,,A,,
196,6694,I,A,A,A,A,,,,A,,
196,6657,,A,A,A,A,A,,,A,,
196,6671,A,A,A,A,A,A,A,A,A,A,A
196,6671,A,E,A,E,A,A,A,A,A,A,A
196,6672,A,A,A,A,A,A,A,A,A,A,A
196,6668,A,A,A,A,A,A,A,A,A,A,A
196,6669,A,A,A,A,A,A,A,A,A,A,A
196,6681,A,A,A,A,A,A,A,A,A,A,A
196,6682,A,A,A,A,A,A,A,A,A,A,A
196,6664,,,,,A,,,,,,
196,6665,,,,,A,,,,,,
196,6666,,,,,A,,,,,,
196,6774,,,,,,,,,A,,
196,6714,I,I,I,A,I,I,,,,,
203,6600,A,A,A,A,A,A,A,A,A,A,A
203,6601,A,A,A,A,A,A,A,A,A,A,A
203,6602,I,A,A,A,A,A,A,A,A,A,A
203,6610,A,A,A,A,A,A,A,A,A,A,A
203,6610,A,A,A,A,A,A,A,A,A,A,A
203,6610,E,E,E,E,E,E,E,E,E,E,E
203,6620,A,A,A,A,A,A,A,A,A,A,A
203,6620,A,A,A,A,A,A,A,A,A,A,A
203,6620,A,A,A,A,A,A,A,A,A,A,A
203,6620,E,E,E,E,E,E,E,E,E,E,E
203,6621,A,A,A,A,A,A,A,A,A,A,A
203,6621,A,A,A,A,A,A,A,A,A,A,A
203,6630,A,A,A,A,A,A,A,A,A,A,A
203,6633,A,A,A,A,A,A,A,A,A,A,A
203,6640,A,A,A,A,A,A,A,A,A,A,A
203,6650,A,A,A,A,A,A,A,A,A,A,A
203,6650,A,A,A,A,A,A,A,A,A,A,A
203,6655,A,A,A,A,A,A,A,A,A,A,A
203,6655,A,A,A,A,A,A,A,A,A,A,A
203,6655,A,A,A,A,A,A,A,A,A,A,A
203,6646,I,I,I,A,A,A,A,A,A,I,I
203,6646,I,I,I,A,A,A,A,A,A,,
203,6646,E,E,E,A,A,A,A,A,A,E,E
203,6717,I,I,I,I,A,A,A,A,A,I,I
203,6717,E,E,E,E,A,A,A,A,A,E,E
203,6716,I,I,I,A,A,A,A,A,A,I,I
203,6716,E,E,E,A,A,A,A,A,A,E,E
203,6670,I,I,I,I,I,I,I,I,I,I,I
203,6680,A,A,A,A,A,A,A,A,A,A,A
203,6773,A,A,A,A,A,A,A,A,A,A,A
203,6643,A,A,A,A,A,A,A,A,A,A,A
203,6690,A,A,A,A,A,A,A,A,A,A,A
203,6690,A,A,A,A,A,A,A,A,A,A,A
203,6611,A,A,A,A,A,A,A,A,A,A,A
203,6611,A,A,A,A,A,A,A,A,A,A,A
203,6694,,,,,,,A,A,A,A,A
203,6671,A,A,A,A,A,A,A,A,A,A,A
203,6671,A,A,A,A,A,A,A,A,A,A,A
203,6672,A,A,A,A,A,A,A,A,A,A,A
203,6668,A,A,A,A,A,A,A,A,A,A,A
203,6669,A,A,A,A,A,A,A,A,A,A,A
203,6681,A,A,A,A,A,A,A,A,A,A,A
203,6682,A,A,A,A,A,A,A,A,A,A,A
203,6664,,,,,A,A,A,A,,,
203,6665,,,,,A,A,A,A,,,
203,6666,,,,,A,A,A,A,,,
203,6714,I,I,I,A,I,I,,,,,
200,6600,,,,,,,,,,,
200,6601,,,,,,,,,,,
200,6602,,,,,,,,,,,
200,6610,,,,,,,,,,,
200,6610,,,,,,,,,,,
200,6610,,,,,,,,,,,
200,6620,,,,,,,,,,,
200,6620,,,,,,,,,,,
200,6620,,,,,,,,,,,
200,6620,,,,,,,,,,,
200,6621,,,,,,,,,,,
200,6621,,,,,,,,,,,
200,6650,,,,,,,,,,,
200,6650,,,,,,,,,,,
200,6655,,,,,,,,,,,
200,6655,,,,,,,,,,,
200,6655,,,,,,,,,,,
200,6646,,,,,,,,,,,
200,6646,,,,,,,,,,,
200,6646,,,,,,,,,,,
200,6717,,,,,,,,,,,
200,6717,,,,,,,,,,,
200,6716,,,,,,,,,,,
200,6716,,,,,,,,,,,
200,6670,,,,,,,,,,,
200,6680,,,,,,,,,,,
200,6690,,,,,,,,,,,
200,6690,,,,,,,,,,,
200,6714,,,,,,,,,,,
408,6600,I,I,I,I,I,I,I,I,I,I,I
408,6601,I,I,I,I,I,I,I,I,I,I,I
408,6602,I,I,I,I,I,I,I,I,I,I,I
408,6610,I,I,I,I,I,I,I,I,I,I,I
408,6610,E,E,E,E,E,E,E,E,E,E,E
408,6610,E,E,E,E,E,E,E,E,E,E,E
408,6620,I,I,I,I,I,I,I,I,I,I,I
408,6620,E,E,E,E,E,E,E,E,E,E,E
408,6620,E,E,E,E,E,E,E,E,E,E,E
408,6620,E,E,E,E,E,E,E,E,E,E,E
408,6621,I,I,I,I,I,I,I,I,I,I,I
408,6621,E,E,E,E,E,E,E,E,E,E,E
408,6630,I,I,I,A,A,A,A,A,I,I,I
408,6633,I,I,I,I,I,I,I,I,I,I,I
408,6640,I,I,I,I,I,I,I,I,I,I,I
408,6650,I,I,I,I,I,I,I,I,I,I,I
408,6650,E,E,E,E,E,E,E,E,E,E,E
408,6655,I,I,I,I,I,I,I,I,I,I,I
408,6655,E,E,E,E,E,E,E,E,E,E,E
408,6655,E,E,E,E,E,E,E,E,E,E,E
408,6646,I,I,I,E,E,E,E,E,E,I,I
408,6646,I,I,I,I,I,I,I,I,I,,
408,6646,E,E,E,E,E,E,E,E,E,E,E
408,6717,I,I,I,E,E,E,E,E,E,I,I
408,6717,E,E,E,E,E,E,E,E,E,E,E
408,6716,I,I,I,E,E,E,E,E,E,I,I
408,6716,E,E,E,E,E,E,E,E,E,E,E
408,6670,I,I,I,I,I,I,I,I,I,I,I
408,6680,I,I,I,I,I,I,I,I,I,I,I
408,6690,I,I,I,I,I,I,I,I,I,I,I
408,6690,E,E,E,E,E,E,E,E,E,E,E
408,6714,I,I,I,E,E,E,,,,,
180,6600,I,I,I,I,I,I,I,I,I,I,I
180,6601,I,I,I,I,I,I,I,I,I,I,I
180,6602,I,I,I,I,I,I,I,I,I,I,I
180,6610,I,I,I,I,I,I,I,I,I,I,I
180,6610,E,E,E,E,E,E,E,E,E,E,E
180,6610,E,E,E,E,E,E,E,E,E,E,E
180,6620,I,I,I,I,I,I,I,I,I,I,I
180,6620,E,E,E,E,E,E,E,E,E,E,E
180,6620,E,E,E,E,E,E,E,E,E,E,E
180,6620,E,E,E,E,E,E,E,E,E,E,E
